what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1373433640165
java.specification.vendor,sysinfo,,,"Oracle Corporation",1373433640165
java.specification.version,sysinfo,,,"1.7",1373433640165
java.vendor,sysinfo,,,"Oracle Corporation",1373433640165
java.version,sysinfo,,,"1.7.0_02",1373433640165
java.vm.info,sysinfo,,,"mixed mode",1373433640165
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1373433640165
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1373433640165
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1373433640165
java.vm.specification.version,sysinfo,,,"1.7",1373433640165
java.vm.vendor,sysinfo,,,"Oracle Corporation",1373433640165
java.vm.version,sysinfo,,,"22.0-b10",1373433640165
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1373433640181
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1373433640186
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1373433640192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433640514
started,bundle,com.android.ide.eclipse.traceview,22.0.0.v201305140200--675183,"com.android.ide.eclipse.traceview",1373433643749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433681724
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1373433686807
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1373433686827
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1373433686855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433691390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433750282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433750293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433750293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433753246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433767712
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1373433767720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433772488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433773342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433774660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433779954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433779999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433782466
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1373433783647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433789705
